qpc,native_working_set_bytes,wrapper_working_set_bytes,aggregate_working_set_bytes
1480242029813,313565184,80625664,394190848
1480242185220,313565184,80625664,394190848
1480242340012,313565184,80625664,394190848
1480242495506,313565184,80625664,394190848
1480242655668,313565184,80625664,394190848
1480242811176,313565184,80625664,394190848
1480242966797,313565184,80625664,394190848
1480243122898,313565184,80625664,394190848
1480243277147,313565184,80625664,394190848
1480243434799,313565184,80625664,394190848
1480243588501,313565184,80625664,394190848
1480243744845,312352768,80625664,392978432
1480243898923,313282560,80625664,393908224
1480244054042,313282560,80625664,393908224
1480244126961,313298944,80629760,393928704
1480244210451,313298944,80625664,393924608
1480244363959,313298944,80625664,393924608
1480244519318,313298944,80625664,393924608
1480244675820,313298944,80625664,393924608
1480244830218,313298944,80625664,393924608
1480244985671,313298944,80625664,393924608
1480245141228,313298944,80625664,393924608
1480245295175,313298944,80625664,393924608
1480245449577,313298944,80625664,393924608
1480245604770,313298944,80625664,393924608
1480245756443,313298944,80625664,393924608
1480245911487,313298944,80625664,393924608
1480246067867,313298944,80625664,393924608
1480246222018,313298944,80625664,393924608
1480246377907,313298944,80625664,393924608
1480246532617,313298944,80625664,393924608
1480246688545,313298944,80625664,393924608
1480246842665,313298944,80625664,393924608
1480246998094,313298944,80625664,393924608
1480247153900,313298944,80625664,393924608
1480247315868,313298944,80625664,393924608
1480247464456,313298944,80625664,393924608
1480247619144,313298944,80625664,393924608
1480247774099,313298944,80625664,393924608
1480247929830,313298944,80625664,393924608
1480248085347,313298944,80625664,393924608
1480248240160,313298944,80625664,393924608
1480248395436,313298944,80625664,393924608
1480248550706,312111104,80625664,392736768
1480248703562,313470976,80625664,394096640
1480248854500,313470976,80625664,394096640
1480248926807,313483264,80629760,394113024
1480249011203,313483264,80625664,394108928
1480249166164,313483264,80625664,394108928
1480249320794,313483264,80625664,394108928
1480249477255,313483264,80625664,394108928
1480249632035,313483264,80625664,394108928
1480249789006,313483264,80625664,394108928
1480249944324,313483264,80625664,394108928
1480250098734,313483264,80625664,394108928
1480250253957,313483264,80625664,394108928
1480250408998,313483264,80625664,394108928
1480250564690,313483264,80625664,394108928
1480250719519,313483264,80625664,394108928
1480250874564,313483264,80625664,394108928
1480251029937,313483264,80625664,394108928
1480251185765,313483264,80625664,394108928
1480251337167,313483264,80625664,394108928
1480251491858,313483264,80625664,394108928
1480251648493,313483264,80625664,394108928
1480251804599,313483264,80625664,394108928
1480251957593,313483264,80625664,394108928
1480252109193,313483264,80625664,394108928
1480252264982,313483264,80625664,394108928
1480252419156,313483264,80625664,394108928
1480252574103,313483264,80625664,394108928
1480252729257,313483264,80625664,394108928
1480252884427,313483264,80625664,394108928
1480253041098,313483264,80625664,394108928
1480253196648,313483264,80625664,394108928
1480253351876,312320000,80625664,392945664
1480253507490,313548800,80625664,394174464
1480253666609,313556992,80625664,394182656
1480253818560,313569280,80625664,394194944
1480253877977,314597376,80629760,395227136
1480253978265,314597376,80625664,395223040
1480254134184,314597376,80625664,395223040
1480254289252,314597376,80625664,395223040
1480254443979,314597376,80625664,395223040
1480254595518,314597376,80625664,395223040
1480254748890,314597376,80625664,395223040
1480254904576,314597376,80625664,395223040
1480255058753,314597376,80625664,395223040
1480255215723,314597376,80625664,395223040
1480255368818,314597376,80625664,395223040
1480255524640,314597376,80625664,395223040
1480255685530,314597376,80625664,395223040
1480255840150,314597376,80625664,395223040
1480255995652,314597376,80625664,395223040
1480256150547,314597376,80625664,395223040
1480256307116,314597376,80625664,395223040
1480256460851,314597376,80625664,395223040
1480256615771,314597376,80625664,395223040
1480256786979,314597376,80625664,395223040
1480256930886,314597376,80625664,395223040
1480257084302,314597376,80625664,395223040
1480257238470,314597376,80625664,395223040
1480257393924,314597376,80625664,395223040
1480257548976,314597376,80625664,395223040
1480257704072,314597376,80625664,395223040
1480257860100,314597376,80625664,395223040
1480258015389,314597376,80625664,395223040
1480258175990,313434112,80625664,394059776
1480258330951,313544704,80625664,394170368
1480258486485,313544704,80625664,394170368
1480258492564,313552896,80629760,394182656
1480258641453,313552896,80625664,394178560
1480258796666,313552896,80625664,394178560
1480258952696,313552896,80625664,394178560
1480259106947,313552896,80625664,394178560
1480259262526,313552896,80625664,394178560
1480259417429,313552896,80625664,394178560
1480259577468,313552896,80625664,394178560
1480259733395,313552896,80625664,394178560
1480259888771,313552896,80625664,394178560
1480260043877,313552896,80625664,394178560
1480260198490,313552896,80625664,394178560
1480260351786,313552896,80625664,394178560
1480260503448,313552896,80625664,394178560
1480260658974,313552896,80625664,394178560
1480260813674,313552896,80625664,394178560
1480260974235,313552896,80625664,394178560
1480261129377,313552896,80625664,394178560
1480261285625,313552896,80625664,394178560
1480261439225,313552896,80625664,394178560
1480261594857,313552896,80625664,394178560
1480261749729,313552896,80625664,394178560
1480261904738,313552896,80625664,394178560
1480262059892,313552896,80625664,394178560
1480262215468,313552896,80625664,394178560
1480262376560,313552896,80625664,394178560
1480262530498,313552896,80625664,394178560
1480262685744,313552896,80625664,394178560
1480262841886,313552896,80625664,394178560
1480262996026,312315904,80625664,392941568
1480263151939,313544704,80625664,394170368
1480263307891,313544704,80625664,394170368
1480263318491,313548800,80629760,394178560
1480263461975,313548800,80625664,394174464
1480263617232,313548800,80625664,394174464
1480263778184,313548800,80625664,394174464
1480263933662,313548800,80625664,394174464
1480264089073,313548800,80625664,394174464
1480264243587,313548800,80625664,394174464
1480264398481,313548800,80625664,394174464
1480264554160,313548800,80625664,394174464
1480264709010,313548800,80625664,394174464
1480264864075,313548800,80625664,394174464
1480265019357,313548800,80625664,394174464
1480265174229,313548800,80625664,394174464
1480265329513,313548800,80625664,394174464
1480265484270,313548800,80625664,394174464
1480265639881,313548800,80625664,394174464
1480265794833,313548800,80625664,394174464
1480265950783,313548800,80625664,394174464
1480266106591,313548800,80625664,394174464
1480266260871,313548800,80625664,394174464
1480266415994,313548800,80625664,394174464
1480266584369,313548800,80625664,394174464
1480266731050,313548800,80625664,394174464
1480266886176,313548800,80625664,394174464
1480267042296,313548800,80625664,394174464
1480267196379,313548800,80625664,394174464
1480267351933,313548800,80625664,394174464
1480267505040,313548800,80625664,394174464
1480267660163,313548800,80625664,394174464
1480267815275,312324096,80625664,392949760
1480267976062,313540608,80625664,394166272
1480268125473,313544704,80629760,394174464
1480268287102,313544704,80625664,394170368
1480268440876,313544704,80625664,394170368
1480268596290,313544704,80625664,394170368
1480268751401,313544704,80625664,394170368
1480268906745,313544704,80625664,394170368
1480269061892,313544704,80625664,394170368
1480269217539,313544704,80625664,394170368
1480269373778,313544704,80625664,394170368
1480269527563,313544704,80625664,394170368
1480269682706,313544704,80625664,394170368
1480269839554,313544704,80625664,394170368
1480269994331,313544704,80625664,394170368
1480270148994,313544704,80625664,394170368
1480270304216,313544704,80625664,394170368
1480270459716,313544704,80625664,394170368
1480270615055,313544704,80625664,394170368
1480270774156,313544704,80625664,394170368
1480270929616,313544704,80625664,394170368
1480271084657,313544704,80625664,394170368
1480271240233,313544704,80625664,394170368
1480271394448,313544704,80625664,394170368
1480271549697,313544704,80625664,394170368
1480271705238,313544704,80625664,394170368
1480271860223,313544704,80625664,394170368
1480272016247,313544704,80625664,394170368
1480272175372,313544704,80625664,394170368
1480272330269,313544704,80625664,394170368
1480272486811,313544704,80625664,394170368
1480272640599,313573376,80625664,394199040
1480272796052,313573376,80625664,394199040
1480272842173,313577472,80629760,394207232
1480272950657,313577472,80625664,394203136
1480273107270,313577472,80625664,394203136
1480273261597,313577472,80625664,394203136
1480273416963,313577472,80625664,394203136
1480273576913,313577472,80625664,394203136
1480273734119,313577472,80625664,394203136
1480273887846,313577472,80625664,394203136
1480274045524,313577472,80625664,394203136
1480274198391,313577472,80625664,394203136
1480274354303,313577472,80625664,394203136
1480274508751,313577472,80625664,394203136
1480274663642,313577472,80625664,394203136
1480274819261,313577472,80625664,394203136
1480274973701,313577472,80625664,394203136
1480275130300,313577472,80625664,394203136
1480275284645,313577472,80625664,394203136
1480275439576,313577472,80625664,394203136
1480275595672,313577472,80625664,394203136
1480275751065,313577472,80625664,394203136
1480275906572,313577472,80625664,394203136
1480276066503,313577472,80625664,394203136
1480276222761,313577472,80625664,394203136
1480276384526,313577472,80625664,394203136
1480276534058,313577472,80625664,394203136
1480276687706,313577472,80625664,394203136
1480276842924,313577472,80625664,394203136
1480276998235,313577472,80625664,394203136
1480277153331,313577472,80625664,394203136
1480277309325,313577472,80625664,394203136
1480277463564,313622528,80625664,394248192
1480277618703,313622528,80625664,394248192
1480277644925,313626624,80629760,394256384
1480277774124,313626624,80625664,394252288
1480277931159,313626624,80625664,394252288
1480278085089,313626624,80625664,394252288
1480278241299,313626624,80625664,394252288
1480278395228,313626624,80625664,394252288
1480278551380,313626624,80625664,394252288
1480278705712,313626624,80625664,394252288
1480278860822,313626624,80625664,394252288
1480279016893,313626624,80625664,394252288
1480279176201,313626624,80625664,394252288
1480279332171,313626624,80625664,394252288
1480279487335,313626624,80625664,394252288
1480279642466,313626624,80625664,394252288
1480279798056,313626624,80625664,394252288
1480279954425,313626624,80625664,394252288
1480280108854,313626624,80625664,394252288
1480280263882,313626624,80625664,394252288
1480280419143,313626624,80625664,394252288
1480280574152,313626624,80625664,394252288
1480280729348,313626624,80625664,394252288
1480280885686,313626624,80625664,394252288
1480281039537,313626624,80625664,394252288
1480281194825,313626624,80625664,394252288
1480281350607,313626624,80625664,394252288
1480281507315,313626624,80625664,394252288
1480281660923,313626624,80625664,394252288
1480281816625,313626624,80625664,394252288
1480281977075,313626624,80625664,394252288
1480282132228,312434688,80625664,393060352
1480282287444,313618432,80625664,394244096
1480282442293,313618432,80625664,394244096
1480282464834,313622528,80629760,394252288
1480282597720,313622528,80625664,394248192
1480282752507,313622528,80625664,394248192
1480282908895,313622528,80625664,394248192
1480283063567,313622528,80625664,394248192
1480283219207,313622528,80625664,394248192
1480283373656,313622528,80625664,394248192
1480283529001,313622528,80625664,394248192
1480283684708,313622528,80625664,394248192
1480283840283,313622528,80625664,394248192
1480283995044,313622528,80625664,394248192
1480284150444,313622528,80625664,394248192
1480284306086,313622528,80625664,394248192
1480284462574,313622528,80625664,394248192
1480284617378,313622528,80625664,394248192
1480284776415,313622528,80625664,394248192
1480284937334,313622528,80625664,394248192
1480285092311,313622528,80625664,394248192
1480285247402,313622528,80625664,394248192
1480285403880,313622528,80625664,394248192
1480285559013,313622528,80625664,394248192
1480285713681,313622528,80625664,394248192
1480285868744,313622528,80625664,394248192
1480286032134,313622528,80625664,394248192
1480286175449,313622528,80625664,394248192
1480286332656,313622528,80625664,394248192
1480286486486,313622528,80625664,394248192
1480286641454,313622528,80625664,394248192
1480286798749,313622528,80625664,394248192
1480286954596,313561088,80625664,394186752
1480287109165,313606144,80625664,394231808
1480287262880,313606144,80625664,394231808
1480287297270,313610240,80629760,394240000
1480287418285,313610240,80625664,394235904
1480287578359,313610240,80625664,394235904
1480287734211,313610240,80625664,394235904
1480287889600,313610240,80625664,394235904
1480288045203,313610240,80625664,394235904
1480288201012,313610240,80625664,394235904
1480288357145,313610240,80625664,394235904
1480288510609,313610240,80625664,394235904
1480288666294,313610240,80625664,394235904
1480288820607,313610240,80625664,394235904
1480288976026,313610240,80625664,394235904
1480289131743,313610240,80625664,394235904
1480289287043,313610240,80625664,394235904
1480289442357,313610240,80625664,394235904
1480289597137,313610240,80625664,394235904
1480289752307,313610240,80625664,394235904
1480289908407,313610240,80625664,394235904
1480290063047,313610240,80625664,394235904
1480290217970,313610240,80625664,394235904
1480290373578,313610240,80625664,394235904
1480290528741,313610240,80625664,394235904
1480290689300,313610240,80625664,394235904
1480290844550,313610240,80625664,394235904
1480290999597,313610240,80625664,394235904
1480291154996,313610240,80625664,394235904
1480291310335,313610240,80625664,394235904
1480291465775,313610240,80625664,394235904
1480291621656,313610240,80625664,394235904
1480291776394,313610240,80625664,394235904
1480291932549,313634816,80625664,394260480
1480292088913,313634816,80625664,394260480
1480292200312,313638912,80629760,394268672
1480292397330,313638912,80625664,394264576
1480292553188,313638912,80625664,394264576
1480292707724,313638912,80625664,394264576
1480292862685,313638912,80625664,394264576
1480293017664,313638912,80625664,394264576
1480293173433,313638912,80625664,394264576
1480293328086,313638912,80625664,394264576
1480293490476,313638912,80625664,394264576
1480293634929,313638912,80625664,394264576
1480293789771,313638912,80625664,394264576
1480293945961,313638912,80625664,394264576
1480294100035,313638912,80625664,394264576
1480294255088,313638912,80625664,394264576
1480294410463,313638912,80625664,394264576
1480294565681,313638912,80625664,394264576
1480294721142,313638912,80625664,394264576
1480294876347,313638912,80625664,394264576
1480295031947,313638912,80625664,394264576
1480295186656,313638912,80625664,394264576
1480295341614,313638912,80625664,394264576
1480295498375,313638912,80625664,394264576
1480295653362,313638912,80625664,394264576
1480295822952,313638912,80625664,394264576
1480295970272,313638912,80625664,394264576
1480296127019,313638912,80625664,394264576
1480296279923,313638912,80625664,394264576
1480296435069,313638912,80625664,394264576
1480296589978,312455168,80625664,393080832
1480296745677,313634816,80625664,394260480
1480296901353,313634816,80625664,394260480
1480296956854,313643008,80629760,394272768
1480297055128,313643008,80625664,394268672
1480297210358,313643008,80625664,394268672
1480297366978,313643008,80625664,394268672
1480297522228,313643008,80625664,394268672
1480297677274,313643008,80625664,394268672
1480297834150,313643008,80625664,394268672
1480297988722,313643008,80625664,394268672
1480298142627,313643008,80625664,394268672
1480298298148,313643008,80625664,394268672
1480298453846,313643008,80625664,394268672
1480298609821,313643008,80625664,394268672
1480298764567,313643008,80625664,394268672
1480298919475,313643008,80625664,394268672
1480299074172,313643008,80625664,394268672
1480299228826,313643008,80625664,394268672
1480299385445,313643008,80625664,394268672
1480299539908,313643008,80625664,394268672
1480299694691,313643008,80625664,394268672
1480299849471,313643008,80625664,394268672
1480300004499,313643008,80625664,394268672
1480300159630,313643008,80625664,394268672
1480300314803,313643008,80625664,394268672
1480300475512,313643008,80625664,394268672
1480300630514,313643008,80625664,394268672
1480300786605,313643008,80625664,394268672
1480300938022,313643008,80625664,394268672
1480301093202,313643008,80625664,394268672
1480301248284,313643008,80625664,394268672
1480301403973,312537088,80625664,393162752
1480301560845,313597952,80625664,394223616
1480301716788,313597952,80625664,394223616
1480301738370,313602048,80629760,394231808
1480301876277,313602048,80625664,394227712
1480302031269,313602048,80625664,394227712
1480302187393,313602048,80625664,394227712
1480302341827,313602048,80625664,394227712
1480302497120,313602048,80625664,394227712
1480302652362,313602048,80625664,394227712
1480302807310,313602048,80625664,394227712
1480302963353,313602048,80625664,394227712
1480303117704,313602048,80625664,394227712
1480303272733,313602048,80625664,394227712
1480303427078,313602048,80625664,394227712
1480303582021,313602048,80625664,394227712
1480303736937,313602048,80625664,394227712
1480303892335,313602048,80625664,394227712
1480304047838,313602048,80625664,394227712
1480304203719,313602048,80625664,394227712
1480304360132,313602048,80625664,394227712
1480304513478,313602048,80625664,394227712
1480304670597,313602048,80625664,394227712
1480304825713,313602048,80625664,394227712
1480304981443,313602048,80625664,394227712
1480305134639,313602048,80625664,394227712
1480305290054,313602048,80625664,394227712
1480305452066,313602048,80625664,394227712
1480305600615,313602048,80625664,394227712
1480305755740,313602048,80625664,394227712
1480305910716,313602048,80625664,394227712
1480306066372,313602048,80625664,394227712
1480306222757,312590336,80625664,393216000
1480306378472,313610240,80625664,394235904
1480306529643,313610240,80625664,394235904
1480306612669,313614336,80629760,394244096
1480306682927,313614336,80625664,394240000
1480306838445,313614336,80625664,394240000
1480306993726,313614336,80625664,394240000
1480307149595,313614336,80625664,394240000
1480307304142,313614336,80625664,394240000
1480307459217,313614336,80625664,394240000
1480307613849,313614336,80625664,394240000
1480307768924,313614336,80625664,394240000
1480307925551,313614336,80625664,394240000
1480308080143,313614336,80625664,394240000
1480308237887,313614336,80625664,394240000
1480308391553,313614336,80625664,394240000
1480308547207,313614336,80625664,394240000
1480308699631,313614336,80625664,394240000
1480308856513,313614336,80625664,394240000
1480309011485,313614336,80625664,394240000
1480309166107,313614336,80625664,394240000
1480309322077,313614336,80625664,394240000
1480309477576,313614336,80625664,394240000
1480309632709,313614336,80625664,394240000
1480309787056,313614336,80625664,394240000
1480309941650,313614336,80625664,394240000
1480310096796,313614336,80625664,394240000
1480310252993,313614336,80625664,394240000
1480310407686,313614336,80625664,394240000
1480310562659,313614336,80625664,394240000
1480310718333,313614336,80625664,394240000
1480310878576,313614336,80625664,394240000
1480311032896,312393728,80625664,393019392
1480311187959,313606144,80625664,394231808
1480311343351,313606144,80625664,394231808
1480311355870,313610240,80629760,394240000
1480311498190,313610240,80625664,394235904
1480311653453,313610240,80625664,394235904
1480311810294,313610240,80625664,394235904
1480311961621,313610240,80625664,394235904
1480312117176,313610240,80625664,394235904
1480312277704,313610240,80625664,394235904
1480312433329,313610240,80625664,394235904
1480312588764,313610240,80625664,394235904
1480312743807,313610240,80625664,394235904
1480312895273,313610240,80625664,394235904
1480313050320,313610240,80625664,394235904
1480313206063,313610240,80625664,394235904
1480313360453,313610240,80625664,394235904
1480313515707,313610240,80625664,394235904
1480313675494,313610240,80625664,394235904
1480313831468,313610240,80625664,394235904
1480313986808,313610240,80625664,394235904
1480314141944,313610240,80625664,394235904
1480314299189,313610240,80625664,394235904
1480314452551,313610240,80625664,394235904
1480314607972,313610240,80625664,394235904
1480314765788,313610240,80625664,394235904
1480314925975,313610240,80625664,394235904
1480315069910,313610240,80625664,394235904
1480315224572,313610240,80625664,394235904
1480315379735,313610240,80625664,394235904
1480315535074,313610240,80625664,394235904
1480315690283,313610240,80625664,394235904
1480315845122,313647104,80625664,394272768
1480316002472,313647104,80625664,394272768
1480316087968,313651200,80629760,394280960
1480316157388,313651200,80625664,394276864
1480316311205,313651200,80625664,394276864
1480316466105,313651200,80625664,394276864
1480316621166,313651200,80625664,394276864
1480316776383,313651200,80625664,394276864
1480316929166,313651200,80625664,394276864
1480317080997,313651200,80625664,394276864
1480317237366,313651200,80625664,394276864
1480317393131,313651200,80625664,394276864
1480317548993,313651200,80625664,394276864
1480317704109,313651200,80625664,394276864
1480317859016,313651200,80625664,394276864
1480318013687,313651200,80625664,394276864
1480318168628,313651200,80625664,394276864
1480318323711,313651200,80625664,394276864
1480318479110,313651200,80625664,394276864
1480318634890,313651200,80625664,394276864
1480318789784,313651200,80625664,394276864
1480318944892,313651200,80625664,394276864
1480319100511,313651200,80625664,394276864
1480319255968,313651200,80625664,394276864
1480319411498,313651200,80625664,394276864
1480319566774,313651200,80625664,394276864
1480319723156,313651200,80625664,394276864
1480319876449,313651200,80625664,394276864
1480320032573,313651200,80625664,394276864
1480320188086,313651200,80625664,394276864
1480320342325,313651200,80625664,394276864
1480320497747,313651200,80625664,394276864
1480320652280,313675776,80625664,394301440
1480320814380,313675776,80625664,394301440
1480320861164,313679872,80629760,394309632
1480320964210,313679872,80625664,394305536
1480321119039,313679872,80625664,394305536
1480321279232,313679872,80625664,394305536
1480321434132,313679872,80625664,394305536
1480321590311,313679872,80625664,394305536
1480321743772,313679872,80625664,394305536
1480321899475,313679872,80625664,394305536
1480322054422,313679872,80625664,394305536
1480322209917,313679872,80625664,394305536
1480322365018,313679872,80625664,394305536
1480322521216,313679872,80625664,394305536
1480322675780,313679872,80625664,394305536
1480322827532,313679872,80625664,394305536
1480322983617,313679872,80625664,394305536
1480323139209,313679872,80625664,394305536
1480323294720,313679872,80625664,394305536
1480323449441,313679872,80625664,394305536
1480323604766,313679872,80625664,394305536
1480323759774,313679872,80625664,394305536
1480323915233,313679872,80625664,394305536
1480324075535,313679872,80625664,394305536
1480324230735,313679872,80625664,394305536
1480324386008,313679872,80625664,394305536
1480324547875,313679872,80625664,394305536
1480324696070,313679872,80625664,394305536
1480324852573,313679872,80625664,394305536
1480325007227,313679872,80625664,394305536
1480325162008,313679872,80625664,394305536
1480325317040,313679872,80625664,394305536
1480325477553,313671680,80625664,394297344
1480325632665,313671680,80625664,394297344
1480325657004,313675776,80629760,394305536
1480325787694,313675776,80625664,394301440
1480325942832,313675776,80625664,394301440
1480326098205,313675776,80625664,394301440
1480326253399,313675776,80625664,394301440
1480326409734,313675776,80625664,394301440
1480326563690,313675776,80625664,394301440
1480326719177,313675776,80625664,394301440
1480326874117,313675776,80625664,394301440
1480327029571,313675776,80625664,394301440
1480327184669,313675776,80625664,394301440
1480327339186,313675776,80625664,394301440
1480327494259,313675776,80625664,394301440
1480327649709,313675776,80625664,394301440
1480327805074,313675776,80625664,394301440
1480327960091,313675776,80625664,394301440
1480328115356,313675776,80625664,394301440
1480328275393,313675776,80625664,394301440
1480328431959,313675776,80625664,394301440
1480328586423,313675776,80625664,394301440
1480328741685,313675776,80625664,394301440
1480328897311,313675776,80625664,394301440
1480329052038,313675776,80625664,394301440
1480329207754,313675776,80625664,394301440
1480329362926,313675776,80625664,394301440
1480329518716,313675776,80625664,394301440
1480329679691,313675776,80625664,394301440
1480329834384,313675776,80625664,394301440
1480329989122,313675776,80625664,394301440
1480330144927,312438784,80625664,393064448
1480330300567,313667584,80625664,394293248
1480330456322,313667584,80625664,394293248
1480330478139,313671680,80629760,394301440
1480330610626,313671680,80625664,394297344
1480330766135,313671680,80625664,394297344
1480330921377,313671680,80625664,394297344
1480331076556,313671680,80625664,394297344
1480331230590,313671680,80625664,394297344
1480331386109,313671680,80625664,394297344
1480331541902,313671680,80625664,394297344
1480331698775,313671680,80625664,394297344
1480331853393,313671680,80625664,394297344
1480332004874,313671680,80625664,394297344
1480332160468,313671680,80625664,394297344
1480332314851,313671680,80625664,394297344
1480332469687,313671680,80625664,394297344
1480332624510,313671680,80625664,394297344
1480332780825,313671680,80625664,394297344
1480332935117,313671680,80625664,394297344
1480333089962,313671680,80625664,394297344
1480333245684,313671680,80625664,394297344
1480333400694,313671680,80625664,394297344
1480333555763,313671680,80625664,394297344
1480333711997,313671680,80625664,394297344
1480333867116,313671680,80625664,394297344
1480334022893,313671680,80625664,394297344
1480334189268,313671680,80625664,394297344
1480334334288,313671680,80625664,394297344
1480334489130,313671680,80625664,394297344
1480334644067,313671680,80625664,394297344
1480334798941,313671680,80625664,394297344
1480334955400,312455168,80625664,393080832
1480335110243,313696256,80625664,394321920
1480335264778,313696256,80625664,394321920
1480335291116,313704448,80629760,394334208
1480335419659,313704448,80625664,394330112
1480335576213,313704448,80625664,394330112
1480335729079,313704448,80625664,394330112
1480335883522,313704448,80625664,394330112
1480336039319,313704448,80625664,394330112
1480336194760,313704448,80625664,394330112
1480336349890,313704448,80625664,394330112
1480336504681,313704448,80625664,394330112
1480336660416,313704448,80625664,394330112
1480336816323,313704448,80625664,394330112
1480336976207,313704448,80625664,394330112
1480337130803,313704448,80625664,394330112
1480337286616,313704448,80625664,394330112
1480337442172,313704448,80625664,394330112
1480337596915,313704448,80625664,394330112
1480337752427,313704448,80625664,394330112
1480337907691,313704448,80625664,394330112
1480338062918,313704448,80625664,394330112
1480338218493,313704448,80625664,394330112
1480338378370,313704448,80625664,394330112
1480338533544,313704448,80625664,394330112
1480338689182,313704448,80625664,394330112
1480338843683,313704448,80625664,394330112
1480338999108,313704448,80625664,394330112
1480339153999,313704448,80625664,394330112
1480339315130,313704448,80625664,394330112
1480339475407,313704448,80625664,394330112
1480339630426,313704448,80625664,394330112
1480339786298,312459264,80625664,393084928
1480339941322,313708544,80625664,394334208
1480340096964,313708544,80625664,394334208
1480340112631,313712640,80629760,394342400
1480340252322,313712640,80625664,394338304
1480340407303,313712640,80625664,394338304
1480340562557,313712640,80625664,394338304
1480340717688,313712640,80625664,394338304
1480340878625,313712640,80625664,394338304
1480341033798,313712640,80625664,394338304
1480341189089,313712640,80625664,394338304
1480341344067,313712640,80625664,394338304
1480341498781,313712640,80625664,394338304
1480341654201,313712640,80625664,394338304
1480341809628,313712640,80625664,394338304
1480341965282,313712640,80625664,394338304
1480342120194,313712640,80625664,394338304
1480342275939,313712640,80625664,394338304
1480342432487,313712640,80625664,394338304
1480342588091,313712640,80625664,394338304
1480342744712,313712640,80625664,394338304
1480342897615,313712640,80625664,394338304
1480343052784,313712640,80625664,394338304
1480343209025,313712640,80625664,394338304
1480343363185,313712640,80625664,394338304
1480343518100,313712640,80625664,394338304
1480343688267,313712640,80625664,394338304
1480343832863,313712640,80625664,394338304
1480343989233,313712640,80625664,394338304
1480344144885,313712640,80625664,394338304
1480344299502,313712640,80625664,394338304
1480344454663,313712640,80625664,394338304
1480344612164,312672256,80625664,393297920
1480344766539,313683968,80625664,394309632
1480344921603,313683968,80625664,394309632
1480345016392,313688064,80629760,394317824
1480345076416,313688064,80625664,394313728
1480345231961,313688064,80625664,394313728
1480345387354,313688064,80625664,394313728
1480345541829,313688064,80625664,394313728
1480345697781,313688064,80625664,394313728
1480345858720,313688064,80625664,394313728
1480346014645,313688064,80625664,394313728
1480346169740,313688064,80625664,394313728
1480346323762,313688064,80625664,394313728
1480346478781,313688064,80625664,394313728
1480346634075,313688064,80625664,394313728
1480346789284,313688064,80625664,394313728
1480346944646,313688064,80625664,394313728
1480347099588,313688064,80625664,394313728
1480347257177,313688064,80625664,394313728
1480347412895,313688064,80625664,394313728
1480347568835,313688064,80625664,394313728
1480347723230,313688064,80625664,394313728
1480347881345,313679872,80625664,394305536
1480348038222,313679872,80625664,394305536
1480348098872,313683968,80629760,394313728
1480348100335,313683968,80629760,394313728
1480348125005,313741312,80625664,394366976
1480348126776,313741312,80625664,394366976
1480348128327,313741312,80625664,394366976
1480348129855,313741312,80625664,394366976
1480348131271,313741312,80625664,394366976
1480348133050,313741312,80625664,394366976
1480348134467,312844288,80625664,393469952
1480348135821,310468608,80625664,391094272
1480348137281,309161984,80625664,389787648
1480348138616,307769344,80625664,388395008
1480348139898,304865280,80625664,385490944
1480348141126,304291840,80625664,384917504
1480348142374,304291840,80625664,384917504
1480348143665,304291840,80625664,384917504
1480348144943,304291840,80625664,384917504
1480348146207,304291840,80625664,384917504
1480348147501,304291840,80625664,384917504
1480348148841,304291840,80625664,384917504
1480348150196,304291840,80625664,384917504
1480348151393,304291840,80625664,384917504
1480348152313,304291840,80625664,384917504
1480348153195,304291840,80625664,384917504
1480348154058,304291840,80625664,384917504
1480348154939,304291840,80625664,384917504
1480348155822,304291840,80625664,384917504
1480348156692,304291840,80625664,384917504
1480348157559,304291840,80625664,384917504
1480348158413,304291840,80625664,384917504
1480348159269,304295936,80625664,384921600
1480348160129,303058944,80625664,383684608
1480348160999,302772224,80625664,383397888
1480348161860,302772224,80625664,383397888
1480348168114,300662784,80625664,381288448
1480348169901,299728896,80625664,380354560
1480348171214,299773952,80625664,380399616
1480348172365,299880448,80625664,380506112
1480348173553,300154880,80625664,380780544
1480348174681,300261376,80625664,380887040
1480348175836,300261376,80625664,380887040
1480348177020,300290048,80625664,380915712
1480348178184,300339200,80625664,380964864
1480348179363,300371968,80625664,380997632
1480348180579,300425216,80625664,381050880
1480348181759,300474368,80625664,381100032
1480348182934,300544000,80625664,381169664
1480348184111,300580864,80625664,381206528
1480348185294,300580864,80625664,381206528
1480348186518,300507136,80625664,381132800
1480348187650,299999232,80625664,380624896
1480348188526,300027904,80625664,380653568
1480348189602,299999232,80625664,380624896
1480348190796,300040192,80625664,380665856
1480348192041,300077056,80625664,380702720
1480348193312,300105728,80625664,380731392
1480348194518,300077056,80625664,380702720
1480348195404,300077056,80625664,380702720
1480348196254,300077056,80625664,380702720
1480348197098,300077056,80625664,380702720
1480348197933,300077056,80625664,380702720
1480348198764,300077056,80625664,380702720
1480348199583,300077056,80625664,380702720
1480348200413,300077056,80625664,380702720
1480348201236,300077056,80625664,380702720
1480348202067,300077056,80625664,380702720
1480348202901,300077056,80625664,380702720
1480348203961,300077056,80625664,380702720
1480348204794,300077056,80625664,380702720
1480348205621,300077056,80625664,380702720
1480348206552,300077056,80625664,380702720
1480348207443,300077056,80625664,380702720
